gameId,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redWins,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,redBaron,redFirstBaron
4662765213,TBD,TBD,30361,1430,51,10.2,460,108,0,7,14,8,47,15,0,0,[],1,0,1,0,0,1,['WATER_DRAGON'],1,0,0,0,TBD,TBD,37757,3709,56,11.2,520,113,1,14,7,15,36,14,1,0,['TOP_LANE'],5,2,1,2,0,0,['FIRE_DRAGON'],1,2,0,0
4662570948,TBD,TBD,39987,4193,58,11.6,456,161,0,24,9,20,69,28,1,0,['BOT_LANE'],3,1,1,1,0,0,['AIR_DRAGON'],1,2,0,0,TBD,TBD,31975,5032,48,9.6,496,78,1,9,24,9,52,22,0,0,[],3,1,0,2,0,1,['WATER_DRAGON'],1,0,0,0
4662462856,TBD,TBD,36643,4075,55,11.0,475,102,1,16,13,23,56,17,1,0,['TOP_LANE'],2,1,1,0,0,0,[],0,1,0,0,TBD,TBD,35971,4781,57,11.4,502,134,0,13,16,23,43,13,0,0,[],3,0,1,2,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,1,0,0
4658198356,TBD,TBD,51536,9516,77,15.4,196,0,1,38,24,98,0,0,0,1,[],1,1,0,0,1,0,[],0,0,0,0,TBD,TBD,46936,2886,72,14.4,180,0,0,24,38,64,0,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,0,0
4658185836,TBD,TBD,36795,2660,60,12.0,116,0,0,31,22,83,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,36537,5382,59,11.8,127,0,1,22,31,48,25,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0
4658108047,TBD,TBD,27935,2480,48,9.6,334,61,0,10,25,15,32,8,0,0,[],1,0,1,0,0,0,[],0,0,0,0,TBD,TBD,39037,5548,53,10.6,406,102,1,25,10,35,58,14,1,0,['BOT_LANE'],4,2,1,1,0,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,1,0,0
4658028049,TBD,TBD,60445,3460,87,17.4,213,0,0,47,43,126,72,0,0,0,[],2,2,0,0,1,0,[],0,0,0,0,TBD,TBD,60362,4827,87,17.4,219,0,1,43,47,99,0,0,1,1,['MID_LANE'],3,3,0,0,2,0,[],0,0,0,0
4658052759,TBD,TBD,57870,4607,82,16.4,208,0,1,37,29,112,37,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0,0,0,TBD,TBD,52333,5152,78,15.6,208,0,0,29,37,68,0,1,0,0,[],0,0,0,0,0,0,[],0,0,0,0
4657443358,TBD,TBD,62970,4575,89,17.8,243,0,1,56,45,135,153,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0,TBD,TBD,60103,4048,88,17.6,203,0,0,45,56,92,0,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0
4657318146,TBD,TBD,35720,6675,58,11.6,124,0,0,14,30,24,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,41966,12716,67,13.4,134,0,1,30,14,92,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4655481115,TBD,TBD,59240,7040,86,17.2,227,0,0,41,44,103,63,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0,TBD,TBD,59094,1524,84,16.8,208,0,1,44,41,132,0,1,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4655377113,TBD,TBD,60294,11726,86,17.2,231,0,0,46,39,125,0,0,0,0,[],4,4,0,0,1,0,[],0,0,0,0,TBD,TBD,56951,-374,80,16.0,217,0,1,39,46,69,0,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0
4655113715,TBD,TBD,57864,4814,85,17.0,223,0,0,37,42,76,0,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0,TBD,TBD,58400,5822,84,16.8,242,0,1,42,37,84,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4654857372,TBD,TBD,58282,5090,85,17.0,220,0,1,44,41,98,42,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,TBD,TBD,59347,4502,87,17.4,230,0,0,41,44,102,12,1,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4654862456,TBD,TBD,47560,5000,72,14.4,192,0,0,28,43,51,26,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,52991,5506,79,15.8,176,0,1,43,28,122,26,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0,0,0
4654676553,TBD,TBD,57442,7457,85,17.0,208,0,1,33,47,71,56,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,TBD,TBD,59614,6986,84,16.8,218,0,0,47,33,128,56,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0
4654741443,TBD,TBD,54525,2317,80,16.0,208,0,0,41,41,110,0,2,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0,TBD,TBD,58315,6797,81,16.2,220,0,1,41,41,109,31,0,0,1,[],4,4,0,0,1,0,[],0,0,0,0
4654635276,TBD,TBD,59699,4051,87,17.4,240,0,1,45,42,85,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0,TBD,TBD,58327,4862,86,17.2,225,0,0,42,45,101,275,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0
4652667388,TBD,TBD,58805,6545,85,17.0,238,0,1,40,38,82,8,0,0,0,[],2,2,0,0,1,0,[],0,0,0,0,TBD,TBD,57227,2636,83,16.6,193,0,0,38,40,97,0,0,1,1,['MID_LANE'],2,2,0,0,2,0,[],0,0,0,0
4651942238,TBD,TBD,59349,2446,80,16.0,279,45,0,39,47,50,22,2,1,0,['MID_LANE'],4,3,0,1,0,0,[],0,1,0,0,TBD,TBD,62627,6469,82,16.4,286,92,1,47,39,45,20,4,0,1,[],5,1,2,2,1,1,['FIRE_DRAGON'],1,0,0,0
4651715387,TBD,TBD,55045,8505,80,16.0,320,24,0,32,21,57,26,122,0,1,[],6,3,2,1,1,0,[],0,0,0,0,TBD,TBD,50357,3115,73,14.6,372,29,1,21,32,19,220,4,1,0,['BOT_LANE'],5,2,2,1,0,0,[],0,1,0,0
4651103645,TBD,TBD,31009,2264,53,10.6,500,113,0,8,7,11,61,17,0,0,[],0,0,0,0,0,0,['WATER_DRAGON'],1,1,0,0,TBD,TBD,34484,3019,54,10.8,525,141,1,7,8,13,45,23,1,0,['BOT_LANE'],3,1,1,1,0,1,['AIR_DRAGON'],1,1,0,0
4650967229,TBD,TBD,31781,3181,52,10.4,466,97,0,9,20,16,92,14,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,1,0,0,TBD,TBD,38960,2980,56,11.2,491,142,1,20,9,21,58,13,1,0,['TOP_LANE'],4,1,1,2,0,0,['WATER_DRAGON'],1,1,0,0
4651011235,TBD,TBD,35658,2273,53,10.6,426,95,1,16,26,29,52,17,0,0,[],2,1,0,1,0,0,[],0,0,0,0,TBD,TBD,40008,2658,56,11.2,460,119,0,26,16,32,59,14,1,0,['BOT_LANE'],4,2,1,1,0,1,"['WATER_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON']",3,1,0,0
4650621990,TBD,TBD,58570,4780,87,17.4,231,0,0,41,33,89,2,0,0,1,[],1,1,0,0,1,0,[],0,0,0,0,TBD,TBD,57048,2298,84,16.8,218,0,1,33,41,59,0,0,1,0,['MID_LANE'],3,3,0,0,0,0,[],0,0,0,0
4650177127,TBD,TBD,60287,2856,89,17.8,211,0,0,48,58,118,56,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,TBD,TBD,62560,4680,88,17.6,209,0,1,58,48,121,56,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,0,0
4650201203,TBD,TBD,61273,6073,88,17.6,246,0,0,45,50,104,0,0,0,0,[],0,0,0,0,1,0,[],0,0,0,0,TBD,TBD,61008,2995,86,17.2,226,0,1,50,45,132,4,0,1,1,['MID_LANE'],5,5,0,0,1,0,[],0,0,0,0
4650097147,TBD,TBD,55654,3334,81,16.2,216,0,0,34,57,61,3,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,TBD,TBD,61065,2815,85,17.0,188,0,1,57,34,124,0,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0,0,0
4650113031,TBD,TBD,51720,5370,76,15.2,180,0,1,36,30,92,3,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0,TBD,TBD,47615,2532,73,14.6,191,0,0,30,36,68,6,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0
4647607727,TBD,TBD,40951,2396,55,11.0,468,127,1,23,11,42,28,19,1,0,['BOT_LANE'],4,2,1,1,0,1,"['EARTH_DRAGON', 'FIRE_DRAGON']",2,2,0,0,TBD,TBD,31662,1984,52,10.4,449,104,0,11,23,13,40,7,0,0,[],2,0,1,1,0,0,[],0,0,0,0
4647409853,TBD,TBD,31611,3001,55,11.0,540,131,0,5,7,4,51,18,1,0,['BOT_LANE'],2,0,1,1,0,0,[],0,0,0,0,TBD,TBD,30315,3912,54,10.8,508,123,1,7,5,8,54,19,0,0,[],0,0,0,0,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,1,0,0
4647333354,TBD,TBD,30740,2665,54,10.8,472,127,1,8,16,11,79,15,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,0,TBD,TBD,36760,4747,58,11.6,512,125,0,16,8,15,42,26,1,0,['BOT_LANE'],3,2,0,1,0,0,['AIR_DRAGON'],1,2,0,0
4647224351,TBD,TBD,39798,2028,55,11.0,497,138,1,18,14,21,47,17,0,0,[],3,2,1,0,0,1,"['WATER_DRAGON', 'AIR_DRAGON']",2,2,0,0,TBD,TBD,34181,2438,54,10.8,448,105,0,14,18,23,60,22,1,0,['BOT_LANE'],2,1,0,1,0,0,[],0,0,0,0
4647191408,TBD,TBD,40048,6817,58,11.6,517,132,1,19,11,31,94,20,1,0,['TOP_LANE'],5,1,2,2,0,1,"['WATER_DRAGON', 'EARTH_DRAGON']",2,1,0,0,TBD,TBD,31502,1467,52,10.4,440,99,0,11,19,17,144,24,0,0,[],0,0,0,0,0,0,[],0,1,0,0
4647093634,TBD,TBD,52666,7383,77,15.4,163,0,1,47,33,121,44,0,1,1,['MID_LANE'],4,4,0,0,1,0,[],0,0,0,0,TBD,TBD,47818,2558,73,14.6,186,0,0,33,47,71,49,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0
4646993976,TBD,TBD,42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0,0,0
4646992081,TBD,TBD,35402,2779,53,10.6,424,122,1,13,17,11,39,7,1,0,['MID_LANE'],3,1,1,1,0,1,"['FIRE_DRAGON', 'WATER_DRAGON', 'AIR_DRAGON']",3,1,0,0,TBD,TBD,30014,4234,52,10.4,352,79,0,17,13,14,94,6,0,0,[],3,1,0,2,0,0,[],0,0,0,0
4646949075,TBD,TBD,33456,1781,53,10.6,340,89,0,23,27,15,23,8,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,39257,3637,57,11.4,392,112,1,27,23,33,62,3,1,0,['BOT_LANE'],4,2,1,1,0,1,['AIR_DRAGON'],1,0,0,0
4646747486,TBD,TBD,34180,1435,53,10.6,417,77,1,17,27,23,39,16,0,0,[],0,0,0,0,0,0,[],0,1,0,0,TBD,TBD,42194,5155,58,11.6,481,147,0,27,17,29,61,16,1,1,['BOT_LANE'],7,3,2,2,1,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,1,0,0
4646546548,TBD,TBD,43053,3313,60,12.0,502,128,1,27,17,30,112,25,1,0,['BOT_LANE'],4,3,0,1,0,0,['EARTH_DRAGON'],1,2,0,0,TBD,TBD,34446,2116,53,10.6,465,88,0,17,27,24,59,13,0,1,[],1,0,1,0,1,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,0,0,0
4646438643,TBD,TBD,30915,2320,52,10.4,396,82,0,12,21,15,39,7,0,0,[],1,0,1,0,0,0,[],0,0,0,0,TBD,TBD,42895,4528,58,11.6,556,150,1,21,12,15,44,13,1,1,['BOT_LANE'],7,3,2,2,1,1,"['WATER_DRAGON', 'FIRE_DRAGON']",2,2,0,0
4645580135,TBD,TBD,38700,2322,54,10.8,461,120,1,22,19,24,68,20,0,0,[],3,1,1,1,0,0,[],0,1,0,0,TBD,TBD,36935,3055,53,10.6,385,99,0,19,22,36,91,19,1,0,['TOP_LANE'],2,0,1,1,0,1,['WATER_DRAGON'],1,1,0,0
4645288895,TBD,TBD,33056,2061,54,10.8,452,101,0,15,28,16,38,20,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,0,TBD,TBD,42026,7021,60,12.0,469,126,1,28,15,22,52,17,1,0,['BOT_LANE'],6,2,2,2,0,0,[],0,1,0,0
4640951278,TBD,TBD,37772,5033,60,12.0,440,130,0,25,11,25,37,22,0,0,[],3,2,1,0,0,1,"['FIRE_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON']",3,2,0,0,TBD,TBD,30608,1983,51,10.2,440,84,1,11,25,10,72,6,1,0,['MID_LANE'],2,1,0,1,0,0,[],0,0,0,0
4640804915,TBD,TBD,32908,4395,51,10.2,374,55,0,17,19,23,42,14,0,0,[],2,0,1,1,0,1,"['WATER_DRAGON', 'FIRE_DRAGON', 'AIR_DRAGON']",3,1,0,0,TBD,TBD,39421,4491,56,11.2,464,174,1,19,17,24,45,17,1,0,['BOT_LANE'],4,2,1,1,0,0,[],0,1,0,0
4640619982,TBD,TBD,37757,6049,58,11.6,488,122,0,20,5,18,38,12,1,0,['MID_LANE'],5,2,2,1,0,0,[],0,2,0,0,TBD,TBD,28611,2431,50,10.0,432,106,1,5,20,8,116,9,0,0,[],1,0,0,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,0,0,0
4640674506,TBD,TBD,28617,1982,50,10.0,366,100,0,9,26,10,37,12,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,39594,6657,59,11.8,480,136,1,26,9,24,32,16,1,0,['TOP_LANE'],5,2,2,1,0,1,"['AIR_DRAGON', 'FIRE_DRAGON']",2,1,0,0
4638455166,TBD,TBD,39057,5472,54,10.8,443,102,0,22,23,31,37,18,0,0,[],2,1,1,0,0,0,['FIRE_DRAGON'],1,1,0,0,TBD,TBD,36087,1732,50,10.0,389,93,1,23,22,32,60,10,1,0,['BOT_LANE'],2,1,0,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,0,0,0
4638309092,TBD,TBD,40953,2248,59,11.8,507,132,0,21,12,31,62,15,1,0,['TOP_LANE'],4,2,2,0,0,1,['AIR_DRAGON'],1,1,0,0,TBD,TBD,33465,2085,54,10.8,470,112,1,12,21,9,38,10,0,0,[],2,0,0,2,0,0,['WATER_DRAGON'],1,0,0,0
4638343139,TBD,TBD,34376,1161,52,10.4,373,83,0,16,42,25,37,10,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,49548,3392,58,11.6,439,144,1,42,16,66,47,13,1,1,['TOP_LANE'],7,2,2,3,1,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,1,0,0
4638106627,TBD,TBD,35197,3022,55,11.0,491,129,0,11,10,9,47,13,0,0,[],3,1,2,0,0,1,['FIRE_DRAGON'],1,2,0,0,TBD,TBD,34712,3424,55,11.0,495,115,1,10,11,9,45,17,1,0,['BOT_LANE'],2,1,0,1,0,0,['AIR_DRAGON'],1,0,0,0
4637560970,TBD,TBD,39755,2698,56,11.2,485,126,1,22,16,17,38,18,1,0,['BOT_LANE'],2,1,0,1,0,0,[],0,2,0,0,TBD,TBD,34331,1696,52,10.4,443,99,0,16,22,24,47,14,0,0,[],2,0,1,1,0,1,"['FIRE_DRAGON', 'EARTH_DRAGON']",2,0,0,0
4636495170,TBD,TBD,41731,3006,59,11.8,546,158,0,19,6,26,64,17,0,0,[],2,1,1,0,0,0,['WATER_DRAGON'],1,2,0,0,TBD,TBD,31660,4027,53,10.6,540,106,1,6,19,9,70,17,1,0,['BOT_LANE'],3,1,1,1,0,1,['EARTH_DRAGON'],1,0,0,0
4636419309,TBD,TBD,35771,8386,52,10.4,401,122,1,22,6,24,33,11,1,0,['TOP_LANE'],3,1,2,0,0,0,[],0,1,0,0,TBD,TBD,24117,1517,44,8.8,337,76,0,6,22,10,28,9,0,0,[],2,1,1,0,0,1,['FIRE_DRAGON'],1,0,0,0
4636402665,TBD,TBD,28492,3362,50,10.0,404,109,0,6,29,7,88,10,0,0,[],0,0,0,0,0,0,[],0,1,0,0,TBD,TBD,43607,9432,59,11.8,487,118,1,29,6,45,92,9,1,1,['BOT_LANE'],9,5,2,2,1,1,['EARTH_DRAGON'],1,1,0,0
4636365363,TBD,TBD,34573,2533,55,11.0,477,129,0,12,17,18,68,23,0,0,[],2,1,0,1,0,0,[],0,0,0,0,TBD,TBD,35466,2738,54,10.8,449,99,1,17,12,25,144,22,1,0,['TOP_LANE'],3,0,1,2,0,1,['EARTH_DRAGON'],1,2,0,0
4636232686,TBD,TBD,34723,3798,54,10.8,431,102,0,20,14,22,36,10,1,0,['MID_LANE'],2,1,1,0,0,1,"['FIRE_DRAGON', 'WATER_DRAGON']",2,1,0,0,TBD,TBD,29619,2293,50,10.0,396,80,1,14,20,15,38,7,0,0,[],0,0,0,0,0,0,[],0,0,0,0
4634266588,TBD,TBD,23849,2244,46,9.2,330,79,0,6,26,6,27,10,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,34281,6021,52,10.4,390,116,1,26,6,19,68,8,1,0,['TOP_LANE'],4,0,2,2,0,1,"['AIR_DRAGON', 'FIRE_DRAGON']",2,1,0,0
4634146042,TBD,TBD,38822,3374,56,11.2,440,108,1,21,17,25,41,14,0,0,[],1,1,0,0,0,1,['WATER_DRAGON'],1,1,0,0,TBD,TBD,36051,1211,56,11.2,423,125,0,17,21,31,38,12,1,0,['TOP_LANE'],5,1,2,2,0,0,['EARTH_DRAGON'],1,1,0,0
4633983175,TBD,TBD,32312,1604,54,10.8,447,122,0,11,18,21,65,14,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,38838,5348,56,11.2,491,119,1,18,11,35,70,23,1,0,['TOP_LANE'],4,1,1,2,0,1,"['AIR_DRAGON', 'EARTH_DRAGON']",2,2,0,0
4633966718,TBD,TBD,30891,3033,52,10.4,454,112,0,8,20,10,80,12,0,0,[],1,0,1,0,0,0,[],0,0,0,0,TBD,TBD,36313,4013,55,11.0,439,149,1,20,8,17,44,26,1,0,['BOT_LANE'],2,1,0,1,0,1,"['AIR_DRAGON', 'FIRE_DRAGON', 'WATER_DRAGON']",3,2,0,0
4633971121,TBD,TBD,34489,3314,53,10.6,400,111,1,17,20,19,39,11,1,0,['BOT_LANE'],1,0,0,1,0,1,"['AIR_DRAGON', 'EARTH_DRAGON', 'FIRE_DRAGON']",3,2,0,0,TBD,TBD,36566,4969,57,11.4,436,97,0,20,17,25,40,9,0,0,[],3,1,1,1,0,0,[],0,0,0,0
4633572995,TBD,TBD,35034,2175,56,11.2,514,114,0,12,6,11,61,14,0,0,[],1,1,0,0,0,1,"['AIR_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON']",3,1,0,0,TBD,TBD,30168,3773,55,11.0,492,102,1,6,12,10,45,11,1,0,['TOP_LANE'],2,0,1,1,0,0,[],0,1,0,0
4633510931,TBD,TBD,39261,2187,56,11.2,487,135,0,19,16,15,47,21,1,0,['TOP_LANE'],4,1,2,1,0,1,"['EARTH_DRAGON', 'FIRE_DRAGON']",2,1,0,0,TBD,TBD,35859,2559,54,10.8,455,133,1,16,19,26,45,19,0,0,[],0,0,0,0,0,0,['AIR_DRAGON'],1,1,0,0
4633378120,TBD,TBD,29503,2808,50,10.0,444,108,1,5,14,7,101,16,0,0,[],0,0,0,0,0,0,[],0,2,0,0,TBD,TBD,33380,3330,52,10.4,463,102,0,14,5,22,109,22,1,0,['TOP_LANE'],3,1,1,1,0,1,"['FIRE_DRAGON', 'WATER_DRAGON']",2,0,0,0
4633394333,TBD,TBD,34357,2967,53,10.6,443,119,0,12,18,16,79,17,1,0,['BOT_LANE'],3,1,1,1,0,1,['EARTH_DRAGON'],1,2,0,0,TBD,TBD,33736,3645,54,10.8,439,98,1,18,12,47,55,20,0,0,[],1,0,0,1,0,0,"['WATER_DRAGON', 'FIRE_DRAGON']",2,0,0,0
4633299798,TBD,TBD,33689,2331,55,11.0,479,91,0,13,24,12,44,20,0,0,[],1,0,1,0,0,0,[],0,0,0,0,TBD,TBD,41794,5504,59,11.8,511,149,1,24,13,28,75,20,1,0,['BOT_LANE'],3,1,0,2,0,1,"['FIRE_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON']",3,1,0,0
4633237487,TBD,TBD,40301,3591,55,11.0,481,115,1,20,19,32,65,24,1,0,['TOP_LANE'],5,2,2,1,0,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,2,0,0,TBD,TBD,36167,2652,54,10.8,463,104,0,19,20,43,44,25,0,0,[],0,0,0,0,0,0,['WATER_DRAGON'],1,0,0,0
4633230674,TBD,TBD,32240,4590,50,10.0,381,75,1,22,7,27,37,14,1,0,['TOP_LANE'],2,0,1,1,0,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,1,0,0,TBD,TBD,24953,2318,46,9.2,378,88,0,7,22,6,58,9,0,0,[],0,0,0,0,0,0,[],0,0,0,0
